Transaction_ID,Date,Customer_Name,Product,Total_Items,Total_Cost,Payment_Method,City,TimeOfDay,Customer_Category,Season,Promotion,Member
1000013287,6/11/2022,Shannon Rodriguez,"['Tote Bag', 'Envelopes', 'Notebooks', 'Heels', 'Pasta Sauce', 'Towels']",6,60.09,Debit Card,Hà Nội,13:44:27,Adult (30-49),Winter,Discount on Selected Items,No
1000013288,4/23/2022,Kevin Tanner,"['Body Wash', 'Frozen Pie', 'Ziploc Bags', 'Duffel Bag', 'Lip Balm', 'Baking Soda', 'Candles', 'Frozen Sausages']",8,65.47,Cash,Hải Phòng,21:41:58,Middle-aged (50-64),Spring,Discount on Selected Items,No
1000013289,5/9/2021,Cynthia Ellison,"['Jam', 'Frozen Pie', 'Bananas', 'Kettlebells', 'Sneakers', 'Pretzels', 'Popcorn', 'Notebooks', 'Crackers', 'Workout Clothes']",10,100.07,Credit Card,Hải Phòng,11:53:02,Teenager (13-19),Summer,None,No
1000013290,12/4/2021,William Kelly,"['Frozen Pizza Rolls', 'Bath Bombs', 'Bagels']",3,17.71,Cash,Hà Nội,17:14:02,Adult (30-49),Summer,Discount on Selected Items,Yes
1000013291,5/12/2022,Stephanie Bush,"['Ice Cream', 'Pasta', 'Yoga Mat', 'Toilet Paper', 'Baking Powder', 'Hand Sanitizer', 'Ear Muffs', 'Frozen Bread']",8,86.52,Debit Card,Hà Nội,19:03:03,Senior (65+),Summer,Discount on Selected Items,Yes
1000013292,5/26/2021,Patrick Wright,"['Chocolate', 'Tank Top', 'Paper Plates', 'Resistance Bands']",4,34.66,Credit Card,Hải Phòng,9:53:44,Teenager (13-19),Summer,None,Yes
1000013293,11/6/2021,Erica Ford,"['Juice', 'Frozen Cake', 'Canned Tuna', 'Bananas', 'Frozen Fish Sticks', 'Backpack', 'Yoga Pants', 'Workout Clothes', 'Conditioner', 'Pain Relievers']",10,109.98,Mobile Payment,Hà Nội,18:18:59,Adult (30-49),Winter,BOGO (Buy One Get One),No
1000013294,10/25/2020,James Hamilton,"['Iced Tea', 'Oranges', 'Shorts', 'Flashlight', 'Frozen Pancakes', 'Pasta Sauce', 'Hand Sanitizer']",7,81.54,Debit Card,Hồ Chí Minh,8:08:13,Adult (30-49),Spring,BOGO (Buy One Get One),No
1000013295,3/16/2023,Michael Jones,"['Flats', 'Workout Clothes', 'Body Wash', 'Bath Salts', 'Scissors', 'Granola Bars', 'Dried Cranberries']",7,39.89,Cash,Hà Nội,18:41:52,Middle-aged (50-64),Fall,None,No
1000013296,6/21/2021,Jennifer Williams,"['Gym Towel', 'Syrup', 'Vegetable Oil', 'Peanut Butter', 'Scarf', 'Frozen Bread']",6,62.93,Cash,Hồ Chí Minh,16:12:19,Middle-aged (50-64),Spring,BOGO (Buy One Get One),Yes
1000013297,9/16/2022,Christine Fields,"['Tape', 'Spaghetti', 'Frozen Dinners']",3,40.88,Cash,Hồ Chí Minh,6:31:49,Senior (65+),Fall,Discount on Selected Items,No
1000013298,8/29/2022,Joshua Powell,"['Shoes', 'Underwear']",2,25.52,Debit Card,Hồ Chí Minh,21:07:04,Teenager (13-19),Fall,Discount on Selected Items,Yes
1000013299,8/13/2023,Laura Smith,"['Flour', 'Oranges', 'Bathrobe', 'Bath Bombs']",4,38.73,Credit Card,Hà Nội,23:18:15,Adult (30-49),Winter,Discount on Selected Items,No
1000013300,7/17/2021,Garrett Ryan,"['Picture Frames', 'Wine', 'Suitcase', 'Juice', 'Allergy Medicine', 'Tank Top', 'Brown Sugar']",7,73.09,Mobile Payment,Hà Nội,15:07:44,Young Adult (20-29),Fall,Discount on Selected Items,Yes
1000013301,6/20/2022,Brandon Huff,"['Ketchup', 'Insect Repellent', 'Slippers', 'Sneakers', 'Super Glue', 'Cinnamon']",6,79.69,Cash,Hà Nội,10:51:51,Adult (30-49),Winter,None,No
1000013302,9/9/2022,Lisa Jennings,"['Cumin', 'Bath Bombs', 'Canned Fruit', 'Peanuts', 'Polo Shirt', 'Skirt', 'Salt']",7,62.06,Debit Card,Hải Phòng,17:29:01,Adult (30-49),Fall,None,No
1000013303,5/5/2023,Donna George,"['Hoodie', 'Frozen Bread', 'Slippers', 'Cotton Swabs', 'Cotton Balls', 'Sneakers']",6,72,Cash,Hồ Chí Minh,17:36:40,Middle-aged (50-64),Winter,None,Yes
1000013304,1/6/2022,Melissa Crane,"['Shower Shoes', 'Cumin', 'Salt', 'Rowing Machine']",4,36.49,Credit Card,Hải Phòng,14:30:57,Young Adult (20-29),Summer,BOGO (Buy One Get One),Yes
1000013305,9/20/2020,Robert Scott,"['Beef', 'Frozen Chicken Nuggets', 'Bubble Bath', 'Pants', 'Folders', 'Plastic Cups']",6,63.08,Credit Card,Hồ Chí Minh,17:23:46,Senior (65+),Winter,BOGO (Buy One Get One),Yes
1000013306,10/8/2021,Kimberly Nelson,"['Sneakers', 'Elliptical', 'Facial Tissue', 'Chocolate', 'Beer', 'Air Freshener']",6,75.71,Cash,Hà Nội,17:24:56,Adult (30-49),Winter,Discount on Selected Items,No
1000013307,11/16/2022,Daniel Hughes,"['Pajamas', 'Gym Towel', 'Cashews']",3,24.47,Mobile Payment,Hà Nội,4:22:28,Adult (30-49),Spring,None,Yes
1000013308,4/4/2022,Amber Black,"['Cough Drops', 'Purse', 'Sunscreen', 'Tea']",4,27.14,Mobile Payment,Hồ Chí Minh,15:10:23,Young Adult (20-29),Summer,Discount on Selected Items,No
1000013309,12/4/2023,Dana Walters,"['Almonds', 'Gym Bag', 'Oats', 'Peanut Butter', 'Cough Drops', 'Binders']",6,49.41,Debit Card,Hà Nội,16:08:06,Young Adult (20-29),Winter,None,Yes
1000013310,3/11/2021,Patrick Mcdaniel,"['Butter', 'One-Piece Swimsuit', 'Cough Syrup']",3,29.4,Debit Card,Hải Phòng,11:59:11,Adult (30-49),Summer,Discount on Selected Items,Yes
1000013311,6/11/2022,Kimberly Powell,"['T-Shirt', 'Granola Bars', 'Shower Shoes', 'Ramen']",4,43.68,Cash,Hải Phòng,10:35:45,Middle-aged (50-64),Winter,Discount on Selected Items,Yes
1000013312,1/1/2022,Daniel Williamson,"['Elliptical', 'Paper Plates', 'Fabric Softener']",3,23.6,Mobile Payment,Hà Nội,15:39:28,Young Adult (20-29),Spring,BOGO (Buy One Get One),No
1000013313,5/3/2022,Paul Wagner,"['Candy Bars', 'Frozen Meatballs', 'Frozen Burritos', 'T-Shirt', 'Tote Bag', 'Pretzels', 'Soy Sauce', 'Chips']",8,99.35,Debit Card,Cần Thơ,8:28:55,Teenager (13-19),Spring,Discount on Selected Items,Yes
1000013314,2/4/2022,Lauren Fleming,"['Pasta', 'Ice Cream', 'Frozen Garlic Bread']",3,50.52,Cash,Hà Nội,21:28:59,Adult (30-49),Fall,Discount on Selected Items,No
1000013315,8/23/2023,William Curry,"['Shorts', 'Deodorant', 'Sunscreen', 'Tomatoes', 'Super Glue', 'Capri Pants']",6,61.65,Cash,Hà Nội,10:59:45,Young Adult (20-29),Summer,None,Yes
1000013316,2/18/2023,Shelly Davis,"['Post-it Notes', 'Tote Bag', 'Chocolate', 'Resistance Bands']",4,35.01,Debit Card,Hà Nội,11:06:39,Young Adult (20-29),Spring,BOGO (Buy One Get One),No
1000013317,8/10/2022,Amy Dean,"['Polo Shirt', 'Treadmill', 'Trail Mix', 'Sweater', 'Juice', 'Capri Pants', 'Toilet Bowl Cleaner']",7,70.63,Credit Card,Hải Phòng,16:39:57,Senior (65+),Summer,Discount on Selected Items,Yes
1000013318,7/10/2023,Ian Sandoval,['Flour'],1,7.14,Cash,Hà Nội,9:01:25,Adult (30-49),Spring,BOGO (Buy One Get One),Yes
1000013319,9/22/2020,Elizabeth Olson,"['Packing Tape', 'Mac and Cheese', 'Bra', 'Tape', 'Beer', 'Cream Cheese', 'Paper Cups', 'Sports Bra']",8,96.19,Debit Card,Hải Phòng,10:22:47,Teenager (13-19),Spring,Discount on Selected Items,Yes
1000013320,2/4/2022,Connor Long,"['Cereal', 'First Aid Kit', 'Shower Curtain', 'Wallet', 'Envelopes', 'Trail Mix', 'Napkins', 'Frozen Cake', 'Exercise Bike', 'Index Cards', 'Swim Cap', 'Frozen Cookies']",12,141.79,Credit Card,Hà Nội,11:39:50,Young Adult (20-29),Spring,None,Yes
1000013321,8/1/2023,Bridget Rodriguez,"['Duffel Bag', 'Sweater', 'Coat']",3,34.07,Cash,Hải Phòng,11:52:53,Senior (65+),Summer,BOGO (Buy One Get One),No
1000013322,3/16/2023,Ricky Baker,"['Dried Cranberries', 'Butter', 'Eggs', 'Sandals', 'Tea']",5,32.98,Mobile Payment,Hà Nội,16:18:14,Senior (65+),Summer,None,Yes
1000013323,12/15/2023,Antonio Cruz,"['Canned Tuna', 'Sandals', 'Rice', 'Pants', 'Frozen Garlic Bread', 'Detergent']",6,87.64,Mobile Payment,Hà Nội,15:15:20,Teenager (13-19),Winter,Discount on Selected Items,No
1000013324,6/28/2023,Jeffrey Jenkins MD,"['Photo Albums', 'Hot Sauce', 'Stain Remover']",3,43.58,Cash,Hà Nội,11:20:07,Adult (30-49),Winter,BOGO (Buy One Get One),Yes
1000013325,2/8/2021,Richard Leonard,"['Bananas', 'Hair Ties', 'Gelato', 'Briefcase']",4,67.44,Cash,Hồ Chí Minh,18:31:52,Adult (30-49),Spring,Discount on Selected Items,No
1000013326,11/25/2020,Bradley Lindsey,"['Peanut Butter', 'Donuts', 'Swim Trunks', 'Dryer Sheets', 'Wallet']",5,51.41,Debit Card,Hải Phòng,17:04:33,Senior (65+),Spring,BOGO (Buy One Get One),No
1000013327,9/5/2020,Sydney Davis DDS,"['Lotion', 'Flashlight', 'Bread', 'Shelving', 'Conditioner', 'Pickles', 'Crackers']",7,41.28,Mobile Payment,Hà Nội,7:30:01,Adult (30-49),Spring,BOGO (Buy One Get One),Yes
1000013328,11/10/2021,Gina Smith,"['Envelopes', 'Insect Repellent', 'Swim Cap', 'Shampoo', 'Paper Plates', 'Frozen Garlic Bread']",6,68.77,Debit Card,Hồ Chí Minh,9:54:26,Middle-aged (50-64),Fall,BOGO (Buy One Get One),No
1000013329,10/6/2022,Barry Thompson,"['Butter', 'Tweezers', 'Exercise Ball', 'Muffins', 'Scissors', 'Lighter Fluid', 'Barbecue Sauce']",7,62.57,Cash,Hà Nội,13:29:19,Adult (30-49),Winter,Discount on Selected Items,No
1000013330,3/8/2021,Mark Austin,"['Sandals', 'Mints', 'Canned Tuna', 'Tea', 'Frozen Meatballs']",5,64.18,Debit Card,Hồ Chí Minh,14:30:28,Adult (30-49),Fall,None,Yes
1000013331,9/24/2022,Deborah Robles,"['Onion Powder', 'Olive Oil']",2,14.86,Cash,Hồ Chí Minh,16:57:49,Adult (30-49),Winter,Discount on Selected Items,No
1000013332,4/11/2020,Nancy Jones,"['Tomatoes', 'Detergent', 'Butter', 'Blouse', 'Batteries', 'Candy Bars']",6,91.57,Credit Card,Hồ Chí Minh,10:08:35,Middle-aged (50-64),Spring,None,Yes
1000013333,7/27/2021,Regina Kelly,"['Headbands', 'Toilet Paper', 'Cough Drops', 'Folders', 'Energy Drinks', 'Bikini']",6,60.98,Mobile Payment,Hồ Chí Minh,14:28:10,Young Adult (20-29),Winter,BOGO (Buy One Get One),No
1000013334,3/12/2023,Ashlee Anderson,"['Olives', 'Hoodie', 'Slippers', 'Resistance Bands', 'Coat', 'Dumbbells', 'Oranges']",7,73.33,Mobile Payment,Hồ Chí Minh,17:20:08,Adult (30-49),Spring,BOGO (Buy One Get One),Yes
1000013335,6/8/2023,Pamela Thomas,"['Dish Soap', 'Jeans']",2,31.04,Debit Card,Hà Nội,10:09:38,Adult (30-49),Fall,Discount on Selected Items,No
1000013336,4/8/2022,Angela Thompson,"['Dress', 'Yoga Mat', 'Ear Muffs', 'Yogurt', 'Bikini', 'Disinfectant Wipes', 'Donuts', 'Belt']",8,104.07,Mobile Payment,Hồ Chí Minh,21:42:06,Middle-aged (50-64),Spring,Discount on Selected Items,Yes
1000013337,5/30/2022,Jack Johnson,"['Rice', 'Washcloths', 'Bathrobe', 'Cheese', 'Exercise Bike', 'Paper Towels', 'Colored Pencils', 'Chocolate', 'Skirt']",9,106.97,Mobile Payment,Hà Nội,18:49:43,Adult (30-49),Spring,None,Yes
1000013338,7/16/2022,Tabitha Keith,"['Blouse', 'Laundry Basket', 'Candy Bars', 'Energy Drinks', 'Deodorant', 'Cookies', 'Scarf', 'Lip Balm', 'Air Freshener', 'Bath Mat']",10,125.23,Cash,Hà Nội,23:50:24,Middle-aged (50-64),Spring,None,Yes
1000013339,7/7/2022,Cynthia Hughes,"['Luggage', 'Carry-on Bag', 'Cashews', 'Barbecue Sauce', 'Canola Oil', 'Vegetable Oil', 'Bath Salts', 'Lighter', 'Glue']",9,88.78,Cash,Hà Nội,14:01:43,Adult (30-49),Fall,None,No
1000013340,7/14/2023,Kimberly Kelley,"['Jump Rope', 'Handbag', 'Extension Cord', 'Cream Cheese']",4,52.91,Debit Card,Hồ Chí Minh,10:34:37,Middle-aged (50-64),Spring,BOGO (Buy One Get One),No
1000013341,5/4/2022,Wendy Lawrence,"['Toothbrush', 'Notebook Paper', 'Elliptical', 'Lollipops', 'Batteries', 'Milk']",6,79.85,Credit Card,Hồ Chí Minh,4:09:16,Adult (30-49),Fall,BOGO (Buy One Get One),Yes
1000013342,7/13/2021,Tara Jennings,"['Frozen Pancakes', 'Frozen Cookies', 'Belt', 'Raincoat', 'Jacket', 'Shower Curtain', 'Nail Polish Remover', 'Cumin']",8,110.02,Cash,Hà Nội,14:08:29,Young Adult (20-29),Fall,BOGO (Buy One Get One),No
1000013343,3/29/2020,Raymond Miller,['Boots'],1,6.76,Debit Card,Hồ Chí Minh,3:10:14,Adult (30-49),Summer,BOGO (Buy One Get One),Yes
1000013344,3/18/2023,Steven Allen,"['Bath Mat', 'Cashews', 'Leggings', 'Barbecue Sauce', 'Frozen Bagels', 'Pepper', 'Super Glue', 'Baking Soda']",8,105.35,Cash,Hà Nội,11:15:48,Middle-aged (50-64),Spring,Discount on Selected Items,Yes
1000013345,8/3/2023,Crystal Simmons,"['Cough Drops', 'Protein Powder', 'Multi-Surface Cleaner']",3,32.54,Cash,Hà Nội,16:09:03,Adult (30-49),Fall,BOGO (Buy One Get One),No
1000013346,1/12/2023,Lindsey Williams,"['Hangers', 'Glass Cleaner', 'Bath Bombs']",3,22.74,Credit Card,Hồ Chí Minh,10:25:03,Senior (65+),Winter,Discount on Selected Items,Yes
1000013347,1/19/2021,Brenda Kidd,"['Mints', 'Jam', 'Candy Bars', 'Frozen Vegetables', 'Scrubbers', 'Tank Top', 'Workout Clothes', 'Weight Bench', 'Canola Oil', 'Instant Noodles']",10,92.91,Mobile Payment,Hồ Chí Minh,11:52:06,Teenager (13-19),Spring,Discount on Selected Items,No
1000013348,5/25/2022,Melanie Taylor,"['Popsicles', 'Duffel Bag', 'Batteries', 'Nail Clippers', 'Onion Powder']",5,57.09,Debit Card,Hồ Chí Minh,20:57:35,Young Adult (20-29),Summer,None,Yes
1000013349,4/6/2023,Tim Stevenson,"['First Aid Kit', 'Mints', 'Cough Syrup', 'Lotion', 'Honey', 'Eggs', 'Stamps', 'Batteries', 'Spaghetti']",9,105.94,Debit Card,Hồ Chí Minh,16:35:43,Middle-aged (50-64),Summer,BOGO (Buy One Get One),No
1000013350,6/23/2022,Samantha Johnson,"['Hoodie', 'Shower Cap', 'Exercise Bike', 'Popcorn', 'Mayonnaise', 'Oranges']",6,68.79,Cash,Hà Nội,15:37:15,Senior (65+),Fall,None,No
1000013351,5/23/2020,Eric Powell,"['Paper Towels', 'Boots', 'Hairbrush', 'Briefcase', 'Folders', 'Belt']",6,55.55,Cash,Hồ Chí Minh,10:10:44,Young Adult (20-29),Winter,Discount on Selected Items,Yes
1000013352,2/26/2021,John Hess,"['Peanut Butter', 'Lighter', 'Sunscreen', 'Light Bulbs']",4,23.34,Debit Card,Hà Nội,16:24:02,Middle-aged (50-64),Winter,None,Yes
1000013353,9/14/2020,Sylvia Peters,"['Ketchup', 'Gym Bag', 'Bathrobe', 'Toothbrush', 'Laptop Bag']",5,57.95,Debit Card,Hồ Chí Minh,20:59:52,Teenager (13-19),Fall,BOGO (Buy One Get One),Yes
1000013354,6/19/2020,Anthony Brooks,"['Scarf', 'Frozen Chicken Nuggets', 'Yogurt', 'One-Piece Swimsuit']",4,47.47,Mobile Payment,Hà Nội,10:50:53,Middle-aged (50-64),Spring,None,No
1000013355,9/14/2020,Justin Morgan,"['Frozen Pizza Rolls', 'Canned Tuna', 'Toothpaste', 'Detergent', 'Jam', 'Bubble Wrap', 'Stamps']",7,74.66,Credit Card,Hà Nội,9:41:19,Adult (30-49),Spring,BOGO (Buy One Get One),No
1000013356,5/7/2020,Tamara Rojas,"['Plastic Wrap', 'Olives', 'Cookies']",3,21.15,Credit Card,Hà Nội,20:27:21,Senior (65+),Winter,BOGO (Buy One Get One),Yes
1000013357,7/23/2021,Rachel Brown,"['Cream Cheese', 'Lotion', 'Onion Powder', 'Ice Cream Tubs']",4,35.99,Credit Card,Đà Nẵng,16:14:55,Adult (30-49),Fall,Discount on Selected Items,Yes
1000013358,4/21/2022,Benjamin Pacheco,"['Mayonnaise', 'Underwear', 'Workout Clothes']",3,22.21,Mobile Payment,Hà Nội,23:44:13,Young Adult (20-29),Fall,BOGO (Buy One Get One),No
1000013359,8/14/2022,Luis Oconnell,"['Gum', 'Ice Cream Sandwiches']",2,16.05,Cash,Hồ Chí Minh,11:34:27,Adult (30-49),Summer,BOGO (Buy One Get One),No
1000013360,3/26/2023,Michael Smith,['Lip Balm'],1,6.66,Credit Card,Hồ Chí Minh,14:14:54,Adult (30-49),Summer,BOGO (Buy One Get One),Yes
1000013361,5/20/2021,Alexander Goodman,"['Frozen Pancakes', 'Exercise Bike', 'Frozen Cookies', 'Rice', 'Frozen Meatballs']",5,64.57,Mobile Payment,Hà Nội,18:37:27,Teenager (13-19),Spring,Discount on Selected Items,Yes
1000013362,11/6/2020,James Bender,['Almonds'],1,1.42,Credit Card,Cần Thơ,10:37:26,Teenager (13-19),Summer,None,No
1000013363,2/18/2023,Frank Hamilton,"['Bubble Bath', 'Raincoat', 'Yogurt', 'Honey', 'Pencils']",5,44.04,Cash,Hà Nội,11:27:29,Young Adult (20-29),Spring,None,No
1000013364,11/18/2021,Gregory Wu,"['Juice', 'Bagels', 'Passport Holder', 'Mustard', 'Socks']",5,40.59,Credit Card,Hà Nội,7:04:16,Adult (30-49),Summer,None,Yes
1000013365,9/5/2022,Colleen Moore,"['Coffee', 'Jelly', 'Sports Drinks', 'Shower Cap', 'Raincoat', 'Crackers']",6,43.79,Debit Card,Cần Thơ,16:00:25,Young Adult (20-29),Winter,BOGO (Buy One Get One),No
1000013366,3/4/2023,Ronald Fisher,"['Wallet', 'Dress', 'Frozen Dinners', 'Candles', 'Batteries']",5,49.55,Debit Card,Đà Nẵng,11:58:14,Senior (65+),Spring,Discount on Selected Items,Yes
1000013367,2/6/2023,Douglas Gilbert,"['Paper Cups', 'Gloves', 'Backpack', 'Ice Cream', 'Chocolate', 'Wine', 'Bra', 'Paper Towels']",8,112.18,Mobile Payment,Hồ Chí Minh,18:17:03,Adult (30-49),Summer,BOGO (Buy One Get One),Yes
1000013368,9/12/2020,Deanna Miller,"['Ice Cream Bars', 'Shampoo', 'Protein Shakes', 'Gum']",4,23.84,Mobile Payment,Hồ Chí Minh,12:50:14,Middle-aged (50-64),Summer,None,No
1000013369,3/11/2022,Sandra Bailey,"['Frozen Cookies', 'Washcloths', 'Super Glue', 'Hair Ties', 'Yoga Pants']",5,57.53,Mobile Payment,Hồ Chí Minh,13:42:30,Adult (30-49),Spring,None,No
1000013370,4/10/2021,Arthur Anderson,"['Hat', 'Handbag']",2,29.24,Credit Card,Đà Nẵng,8:45:23,Teenager (13-19),Winter,None,No
1000013371,8/24/2022,Michelle Beasley,"['Shampoo', 'Light Bulbs', 'Bobby Pins', 'Cream Cheese', 'Ruler']",5,57.82,Credit Card,Hà Nội,23:11:52,Senior (65+),Winter,BOGO (Buy One Get One),Yes
1000013372,12/28/2022,Brian Flores,['Allergy Medicine'],1,18.71,Cash,Hồ Chí Minh,15:04:28,Senior (65+),Spring,Discount on Selected Items,Yes
1000013373,9/23/2020,Andrew Horton,"['Hoodie', 'Mayonnaise', 'Chewing Gum', 'Rug', 'Facial Tissue', 'Underwear', 'Extension Cord']",7,73.81,Credit Card,Hà Nội,6:13:37,Teenager (13-19),Fall,None,No
1000013374,7/30/2020,Cindy Villa DVM,"['Sneakers', 'Soap', 'Onion Powder', 'Paper Plates', 'Pain Relievers', 'Nail Polish Remover', 'Canned Fruit', 'Boots']",8,90.75,Cash,Hồ Chí Minh,16:42:34,Teenager (13-19),Spring,None,Yes
1000013375,4/7/2020,Angelica Allen,"['Cough Syrup', 'Napkins', 'Beer']",3,37.36,Debit Card,Hà Nội,19:54:20,Adult (30-49),Spring,BOGO (Buy One Get One),Yes
1000013376,7/31/2020,Jeremy Davis,"['Muffins', 'Storage Bins', 'Frozen Sausages', 'Exercise Ball', 'Tape', 'Beach Towel', 'Olive Oil', 'Butter', 'Passport Holder', 'Sunscreen']",10,105.43,Debit Card,Hà Nội,5:10:55,Adult (30-49),Fall,None,Yes
1000013377,8/1/2021,Ann Martinez,"['Packing Tape', 'Scrubbers', 'Chewing Gum', 'Shampoo', 'Pretzels', 'Coffee', 'Frozen Meatballs', 'Pants']",8,56.38,Credit Card,Hồ Chí Minh,21:50:36,Adult (30-49),Spring,None,Yes
1000013378,10/22/2021,Ariel Calderon,"['Crackers', 'Rug', 'Flip Flops', 'Cotton Balls', 'Duffel Bag', 'Construction Paper']",6,71.77,Mobile Payment,Hà Nội,9:55:07,Adult (30-49),Winter,None,No
1000013379,8/1/2021,Michael Campbell,"['Frozen Bread', 'Plastic Cups', 'Laptop Bag', 'Kettlebells', 'Tomato Sauce', 'Chocolate', 'Shoes']",7,84.93,Debit Card,Hồ Chí Minh,10:42:30,Senior (65+),Summer,BOGO (Buy One Get One),Yes
1000013380,11/12/2021,Bryan Duffy,"['Deodorant', 'Foam Roller', 'Frozen Waffles', 'Aluminum Foil']",4,37.86,Debit Card,Đà Nẵng,9:13:23,Teenager (13-19),Spring,Discount on Selected Items,Yes
1000013381,1/19/2021,Victor Clay,"['Baking Soda', 'Vinegar', 'Brownies']",3,18.96,Credit Card,Hà Nội,8:58:00,Middle-aged (50-64),Fall,Discount on Selected Items,No
1000013382,2/3/2023,Melissa Garrett,"['Hair Ties', 'Cookies', 'Jam', 'Chewing Gum', 'Soy Sauce', 'First Aid Kit']",6,53.44,Credit Card,Cần Thơ,11:27:17,Middle-aged (50-64),Winter,Discount on Selected Items,Yes
1000013383,10/25/2023,Vincent Powell,"['Leggings', 'Bubble Bath', 'Vinegar', 'Frozen Bread']",4,45.62,Cash,Hà Nội,15:25:42,Middle-aged (50-64),Winter,None,Yes
1000013384,1/3/2020,Sharon King,"['Elliptical', 'Photo Albums']",2,31.19,Mobile Payment,Hồ Chí Minh,12:38:58,Adult (30-49),Fall,None,No
1000013385,12/20/2021,Raymond Boyer,"['Duct Tape', 'Ear Muffs', 'Sports Bra']",3,41.84,Debit Card,Hải Phòng,7:02:44,Adult (30-49),Spring,BOGO (Buy One Get One),Yes
1000013386,6/3/2023,Jessica Hernandez,"['Shampoo', 'Sugar', 'Ketchup', 'Pens', 'Oranges']",5,42.63,Mobile Payment,Cần Thơ,19:35:48,Young Adult (20-29),Fall,None,No
1000013387,11/26/2022,James Delacruz,"['Yoga Pants', 'Yoga Mat', 'Swim Trunks', 'Jam', 'Toilet Paper', 'Plastic Utensils', 'Crayons', 'Photo Albums', 'Frozen Fish Sticks']",9,96.39,Debit Card,Cần Thơ,17:00:02,Adult (30-49),Winter,Discount on Selected Items,No
1000013388,1/8/2020,Steven Ballard,"['First Aid Kit', 'Dryer Sheets', 'Bikini', 'Brownies']",4,32.43,Mobile Payment,Cần Thơ,19:25:13,Middle-aged (50-64),Winter,BOGO (Buy One Get One),Yes
1000013389,4/21/2020,Anthony Schwartz,"['Comb', 'Exercise Ball', 'Ziploc Bags']",3,35.44,Credit Card,Hồ Chí Minh,10:55:10,Young Adult (20-29),Spring,None,No
1000013390,4/27/2023,Danielle Bennett,"['Laundry Basket', 'Pens']",2,26.59,Debit Card,Hồ Chí Minh,17:29:03,Adult (30-49),Fall,Discount on Selected Items,No
1000013391,5/20/2021,Jason Miller,['Paper Plates'],1,10.06,Credit Card,Hồ Chí Minh,18:35:26,Senior (65+),Spring,BOGO (Buy One Get One),No
1000013392,5/23/2021,Rachel Archer,"['Rowing Machine', 'Frozen Bread', 'Coat']",3,34.81,Credit Card,Hà Nội,17:20:24,Adult (30-49),Fall,None,Yes
1000013393,6/18/2021,Tamara Baxter,"['Paper Towels', 'Candles', 'Frozen Vegetables', 'Shelving', 'Thermometer', 'Photo Albums']",6,77.47,Mobile Payment,Hà Nội,10:20:02,Middle-aged (50-64),Winter,BOGO (Buy One Get One),No
1000013394,12/10/2023,Jessica Miller,"['Sports Drinks', 'Lighter', 'Frozen Sausages', 'Frozen Cake', 'Frozen Pizza']",5,37.39,Credit Card,Hải Phòng,17:50:20,Middle-aged (50-64),Spring,None,No
1000013395,9/18/2021,Nathan Townsend,"['Instant Noodles', 'Cheese', 'Ketchup', 'Lemonade']",4,41.95,Mobile Payment,Đà Nẵng,18:48:01,Young Adult (20-29),Fall,None,No
1000013396,5/20/2020,Kathryn Webster,"['Shorts', 'Sweater', 'Soy Sauce', 'Weight Bench', 'Resistance Bands', 'Pants', 'Pretzels']",7,68.84,Debit Card,Hồ Chí Minh,10:26:31,Young Adult (20-29),Spring,BOGO (Buy One Get One),No
1000013397,3/2/2023,Megan Young,"['Weight Bench', 'Hangers', 'Shampoo', 'Canned Fruit', 'Coat']",5,40.65,Debit Card,Hồ Chí Minh,10:01:46,Adult (30-49),Spring,None,Yes
1000013398,11/25/2021,Ashley Hart,"['Workout Clothes', 'Canned Fruit', 'Hoodie', 'Sneakers', 'Water Bottle', 'Frozen Pie', 'Paprika', 'Notebook Paper', 'Storage Bins', 'Olives']",10,103.73,Mobile Payment,Hồ Chí Minh,19:15:35,Adult (30-49),Fall,None,Yes
1000013399,11/10/2023,Jorge Rogers,"['Pepper', 'Bath Salts', 'Oats', 'Frozen Fries', 'Protein Bars']",5,57.46,Cash,Hải Phòng,17:42:54,Adult (30-49),Spring,None,No
1000013400,7/11/2022,Michael Stone,"['Soap', 'Raincoat', 'Butter']",3,37.19,Debit Card,Hải Phòng,15:50:50,Young Adult (20-29),Spring,BOGO (Buy One Get One),No
1000013401,12/3/2020,Stacey Li,"['Frozen Meatballs', 'Napkins', 'Aluminum Foil']",3,28.39,Debit Card,Hồ Chí Minh,11:15:01,Young Adult (20-29),Winter,Discount on Selected Items,Yes
